CreditScore,Balance,EstimatedSalary
807,105356.09,130489.37
714,0,193040.32
626,85897.95,109742.8
697,0,74760.32
850,164672.66,61936.1
737,99169.67,78650.95
812,0,168023.6
583,0,5571.59
730,124053.03,118591.67
677,0,7824.31
748,103499.09,38153.19
753,151766.71,180829.99
634,0,143960.72
622,101486.96,8788.35
699,123601.56,103557.85
570,127201.58,147168.28
552,144962.74,58844.84
619,0,18094.96
714,122017.19,162515.17
503,100262.88,157921.25
685,117302.62,68701.73
606,135984.15,186778.89
678,0,66561.6
724,160997.54,64831.36
779,128389.63,6589.16
638,0,165370.66
610,130554.51,184758.17
646,90212,13911.27
628,71996.29,34857.46
528,85615.66,156192.43
432,62339.81,53874.67
622,142319.03,100183.05
721,0,4493.12
614,0,130610.78
634,87413.19,63340.65
742,0,180066.59
516,0,95273.73
718,97560.16,53511.74
636,141787.31,109685.61
691,129934.64,75664.56
698,166178.02,71972.95
712,163097.55,23702.42
659,0,112572.02
573,0,62424.46
778,151958.19,131238.37
732,0,184350.78
550,118400.91,13999.64
790,0,168152.76
665,116322.27,35640.12
728,0,120088.17
645,0,74346.11
647,143138.91,2955.46
596,0,146504.35
610,0,149602.54
512,129804.17,53020.9
768,108308.11,41788.25
666,110153.27,74849.46
700,116377.48,134417.31
651,117791.06,75837.58
542,0,54869.54
686,105419.73,35356.46
850,99219.47,122141.13
658,119327.93,119439.66
448,83947.12,81999.53
609,99883.16,120594.85
704,165438.26,120770.75
698,156111.24,134790.74
759,111095.58,100137.7
677,119963.45,158325.87
544,0,70007.67
567,153137.74,88659.07
490,156111.08,190889.13
626,113014.7,56646.28
718,132615.73,32999.1
616,102016.38,178235.37
772,0,25448.31
561,0,84871.99
814,0,157822.54
651,0,84383.22
538,80380.24,119216.46
600,108909.12,82547.01
654,90865.8,86764.46
622,99799.76,197372.13
682,200724.96,82872.64
610,140363.95,129563.86
795,151844.64,135388.89
557,0,4497.55
824,133231.48,67885.37
698,0,111471.55
630,126598.99,134407.93
609,113317.1,108258.22
694,0,197528.62
681,93173.88,139761.25
721,0,136119.96
563,105007.31,197812.16
654,0,51972.92
659,0,99341.87
674,131593.85,171345.02
576,119530.52,119056.68
566,118614.6,172601.62
545,95829.13,104936.88
798,0,159044.1
757,0,83263.06
641,153590.73,130910.78
718,0,126336.72
699,113109.52,27980.8
623,130557.24,47880.71
644,93183.19,73882.49
586,151933.63,162960.05
500,125495.64,68807.47
583,0,144039.05
595,118547.72,151192.18
670,97792.21,120225.62
610,0,56118.81
814,0,130853.03
660,167181.01,185156.94
580,121355.19,35671.45
850,0,59568.24
676,0,139911.58
578,113226.47,56770.76
579,118392.75,157564.75
711,145262.54,131473.31
692,163505.16,90424.09
760,118114.28,156660.21
630,108449.23,88372.69
808,0,46200.71
611,103294.56,160548.12
697,0,1262.83
655,0,188639.28
601,0,14665.28
755,119919.12,156868.21
553,0,30461.55
723,0,123885.88
507,0,60688.38
777,0,21785.91
566,0,188135.69
732,0,154364.66
697,0,61312.15
555,128744.04,47454.93
584,137727.34,121102.9
705,106731.58,137419.87
688,123544.21,157664.02
626,133968.96,148689.65
636,126534.6,39789.62
719,0,165162.4
706,87609.68,137674.55
731,0,101371.72
738,0,65066.48
426,0,107876.91
622,108960,111180.3
701,0,115650.63
512,144953.31,165035.17
635,103544.88,193746.55
685,0,58458.26
609,0,52332.85
598,101487.18,75959.1
708,105355.81,123.07
574,77967.5,167066.95
629,0,117572.59
422,0,7166.71
656,120047.77,137173.39
697,175464.85,116442.42
718,79475.3,32421.32
586,167735.69,104665.79
481,0,44215.86
749,74385.98,20164.47
561,94754,26691.31
676,0,107955.67
615,86920.86,150048.37
582,132077.48,192255.15
601,127847.86,173245.68
708,0,121457.88
708,176702.36,104804.74
797,83555.58,69767.14
682,0,178373.43
694,0,99924.04
490,0,49594.19
828,0,186071.14
594,96858.35,77511.45
579,0,54816.57
723,0,61290.99
619,132796.04,191821.35
794,154970.54,156768.45
674,88902.21,73731.32
418,98738.92,122190.22
502,0,123509.01
678,0,8199.5
599,137456.28,14113.11
736,0,51705.01
430,73937.02,161937.62
537,158621.04,120892.96
683,113257.2,65035.02
828,0,164257.37
691,116536.43,51987.99
608,0,10899.63
691,101070.69,177355.8
718,0,63889.1
680,127331.46,176433.6
838,0,81313.51
695,0,13998.88
681,105969.42,5771.56
762,119547.46,42693.65
751,0,90839.61
678,138668.18,54144.01
634,51582.5,184312.88
749,0,20306.79
590,169902.92,128256.18
610,87262.4,182720.07
502,0,4082.52
578,0,102233.73
547,0,132002.83
579,0,126838.7
661,0,181461.46
794,0,195325.74
719,0,29132.43
728,0,131804.86
598,150348.37,173784.04
822,115074.02,26249.86
670,0,182650.15
850,99986.98,196582.55
723,110357,141977.54
705,166685.92,55313.51
677,95312.8,62944.75
736,202443.47,72375.03
661,109493.62,188324.01
501,88977.39,133403.07
516,104982.57,157378.5
517,154110.99,101240.08
766,185714.28,102502.5
520,116022.53,37577.66
541,0,83456.67
790,164011.48,199420.41
797,0,24748.89
811,101514.89,121765
722,0,113666.48
675,0,134110.93
660,134599.33,183095.87
566,147511.26,159891.03
768,78396.08,8316.19
610,0,63736.36
715,110581.29,94715.24
750,151836.36,68695.38
431,83624.55,36899.62
704,148197.15,182775.08
535,122924.75,62390.59
614,72594,76042.48
748,115221.36,70956.75
492,117808.74,67311.12
573,147754.68,110454.46
706,0,88479.02
680,113292.17,122639.73
458,0,79723.78
612,115163.38,97677.52
809,118098.62,100720.02
590,0,104730.52
602,0,22499.29
540,120825.7,28257.89
494,0,109988.09
797,0,149991.32
526,133845.28,45180.8
631,0,181605.85
576,108541.04,126469.09
405,0,160810.85
555,0,88146.86
750,113817.06,88333.74
665,137300.23,90174.83
640,158024.38,81298.09
457,127837.54,60013.17
695,161533,100940.91
645,161171.7,12599.94
647,80958.36,128590.73
808,0,23180.37
641,146193.6,55796.83
700,0,152097.02
660,115021.76,162443.05
615,126773.43,55551.26
705,92889.91,109496.69
718,0,72105.63
754,146622.35,41815.22
713,131038.14,74005.04
587,88820.29,70224.34
569,115406.97,145528.22
568,132951.92,124486.28
634,108891.7,10078.02
770,141788.63,164967.21
676,116954.32,91149.48
723,90450,103379.31
614,125997.22,128049.34
601,0,54342.83
592,0,13614.01
605,0,35521.63
752,144637.86,40496.72
677,86616.35,91903.9
850,0,178667.7
608,127924.25,32202.61
786,0,117034.32
777,131240.61,163746.09
667,0,20346.69
848,120046.74,84710.65
486,97819.36,120531.31
598,62979.93,152273.57
506,0,144345.58
612,161450.03,96961
545,0,170307.43
793,119496.25,29880.99
682,0,195104.91
517,43772.66,187756.24
684,100249.41,67599.69
692,0,105983.09
740,108028.08,25980.42
666,53013.29,112222.64
693,0,59864.96
757,122088.67,42581.09
684,90544,4777.23
691,0,178038.17
842,141252.18,128521.16
482,147813.05,109029.72
735,134140.68,2267.88
681,0,55054.48
616,0,76456.17
850,128548.49,75478.95
635,122198.21,179144.54
638,145177.84,193471.74
820,94222.53,103570.8
694,143212.22,102628.56
713,0,55772.04
543,143350.41,192070.16
649,130931.83,144808.37
777,137851.31,5008.23
561,0,173680.39
724,0,115753.94
665,0,38928.48
441,140614.15,174381.23
579,118680.57,49829.8
777,122917.69,76169.68
739,0,133465.57
660,131754.11,38761.61
554,0,176779.46
850,0,13159.9
842,119948.09,48217.97
785,0,134964.85
550,0,184221.11
750,0,19264.33
490,97266.1,92797.23
605,113690.83,33114.24
563,99056.22,154347.95
675,0,184842.21
621,116338.68,155743.48
850,97339.99,88815.25
711,0,193747.57
549,137592.31,116548.02
764,108760.27,166324.79
627,128770.88,40199.01
850,0,51919.04
614,44054.84,73329.08
685,119657.53,145387.05
683,108797.63,140763.18
643,0,67979.35
561,102025.32,133051.64
601,122446.61,86791.9
766,158786.67,47579.25
699,125689.29,151623.71
850,154640.41,164039.51
792,146710.76,16528.4
636,136709.35,66753.1
850,129305.09,19244.58
628,0,103832.58
736,0,502.7
711,82844.33,1408.68
583,0,5985.36
757,0,37460.05
749,76692.22,30396.43
705,117715.84,2498.67
585,87105.32,55346.14
437,0,148330.97
741,69311.16,59237.72
738,0,48644.94
586,66948.67,140759.03
627,0,107712.42
551,128410.71,181718.73
606,99897.53,37054.65
674,0,173940.59
584,152622.34,99298.8
590,0,62933.03
585,138227.19,55287.84
508,111395.53,48197.06
458,84386.57,178642.73
692,0,8282.22
502,174673.65,33300.56
518,0,76515.79
660,109019.65,33680.56
698,107906.75,168886.39
678,128914.97,191746.23
773,111179.83,93091.02
619,124099.13,23904.52
684,122471.09,15807.07
635,134692.4,83773.02
680,123816.5,90162.35
608,106288.54,36639.25
603,127723.25,139469.11
579,145843.82,198402.37
756,148200.72,194584.48
611,104145.65,159629.64
532,142755.25,34231.48
684,81245.79,69643.31
647,168560.46,90270.16
583,0,47848.56
774,132193.94,162865.52
677,0,168650.4
542,139330.1,54372.37
613,0,133897.32
666,0,147878.05
777,134571.5,118313.38
581,143829.2,181224.24
705,0,7921.57
673,133444.97,5708.19
594,104753.84,56756.52
648,116574.84,4121.04
605,0,97213.09
734,176914.8,12799.23
572,68348.18,50400.32
595,0,41447.86
749,56726.83,185543.35
573,65269.23,189988.65
624,66220.17,170819.01
703,0,85547.33
665,96147.55,137037.97
648,0,19283.14
850,0,169425.3
569,145330.43,132038.65
566,0,3626.47
537,124192.28,50881.51
706,111288.18,149170.25
734,107805.67,182505.68
586,103700.69,194072.56
612,0,9209.21
648,0,167931.81
557,87739.08,123096.56
643,133313.34,3965.69
433,0,87711.61
643,154902.66,49667.28
488,0,136675.22
758,112595.85,35865.44
743,119695.75,26136.13
730,0,33373.26
746,0,10096.25
666,152614.51,188782.3
580,131647.01,79775.19
850,96654.72,152740.16
563,137583.04,5791.85
766,62717.84,13182.43
659,95377.13,187551.24
607,135936.1,110560.14
644,161591.11,63795.62
746,142382.03,62086.62
588,0,12483.56
691,0,10963.04
666,127043.09,8247
640,0,156260.08
611,78885.88,26927.69
651,95922.9,84782.42
529,0,19842.11
676,91711.59,95393.43
639,110031.09,133995.59
782,81210.72,108003.38
641,122947.92,99154.86
697,182065.85,49503.5
623,0,196533.72
494,69974.66,188426.13
731,123711.73,171340.68
657,76495.04,79071.89
744,0,20940.76
774,0,34774.26
850,121874.89,6865.41
551,0,51143.43
638,188455.19,47031.4
792,99045.93,47160.01
666,0,158666.99
716,205770.78,65464.66
594,79340.95,78255.86
600,138456.03,103548.25
565,0,89609.26
678,101099.9,193476.04
648,0,5199.02
642,109219.83,52827.51
706,123276.69,86507.88
668,113034.31,100423.88
635,0,175611.5
603,129548.5,19282.85
635,74812.84,27448.33
642,0,183963.34
785,0,45113.92
628,153538.13,110776.01
499,0,183042.2
567,0,161571.79
449,155619.36,166692.03
701,159693.9,71173.64
613,171653.17,5353.12
683,47685.47,86019.48
581,0,86383.82
620,0,31641.52
561,123692,70548.96
558,148853.29,24411.02
642,133161.95,122254.86
805,143221.35,186035.72
687,0,73133.82
695,0,187734.49
562,0,111590.35
613,126265.88,15859.95
589,0,61324.87
593,112713.34,176868.89
714,141173.03,98896.06
588,0,108739.15
679,0,12266.06
730,118866.36,163317.5
833,0,182247.77
586,0,168261.4
567,92316.31,158590.66
637,122185.53,102566.46
711,123345.85,141827.83
828,73070.18,161671.15
500,0,192013.23
807,95120.59,127875.1
850,102800.65,60811.56
782,97072.42,131177.22
629,132876.55,130862.11
582,0,72970.93
468,0,28123.99
670,0,140754.19
805,0,166650.32
720,51962.91,45507.24
781,98759.89,112202.64
592,156570.86,37140.2
542,0,178256.58
532,159024.71,100982.93
520,73493.17,109626.13
759,0,99251.24
473,69617.36,143345.69
639,136526.26,59653.03
705,113736.27,196864.61
530,106723.28,109960.4
516,138847.9,127256.7
850,0,1099.95
746,107868.14,146192.4
622,96926.12,48553.77
743,77599.23,144407.1
732,178787.54,195760.53
850,0,44827.47
850,129668.43,88743.99
686,146178.13,88837.11
556,0,62112.7
673,0,163563.07
809,154763.21,174800.31
634,116251.24,42429.88
630,0,82647.65
564,100954.88,134175.15
625,124620.01,92243.94
677,0,6175.53
583,112701.04,29213.63
592,84692.5,67214.02
637,108204.52,169037.84
850,86449.39,188809.23
633,0,79408.17
751,73194.99,89222.66
592,124593.23,86079.67
716,119655.77,12944.17
641,121765.37,166516.84
849,110837.73,126419.8
647,99835.17,89103.05
608,91057.37,132973.17
555,0,93122.41
497,149400.27,167522.19
599,89111.63,157239.6
545,132527.9,107429.71
774,114997.42,75304.09
464,161798.53,182944.47
696,96129.32,5983.7
667,0,163655.01
812,133050.97,89385.92
516,120124.35,168773.54
645,0,96864.36
664,133705.74,134455.84
427,0,28368.37
685,0,103898.59
585,152805.05,63239.65
519,151701.45,170138.68
708,0,3837.08
717,112465.06,92977.75
465,156007.09,191368.37
829,132405.52,104889.2
826,142662.68,60285.3
747,102603.3,180693.61
707,0,126475.79
590,0,133535.99
603,105000.85,87412.24
615,0,164886.64
634,69518.95,116238.39
716,126145.54,138051.19
647,138937.35,101617.64
591,113581.98,1985.41
574,112572.39,165626.6
467,114514.71,177784.68
701,0,65765.22
747,0,50759.8
650,84906.45,163216.48
731,126816.18,74850.93
638,105249.76,23491.09
569,0,134272.57
459,109387.9,155721.15
632,122478.51,147230.77
683,137732.23,133210.44
850,157866.77,18986.12
512,0,100507.81
616,136789.14,59346.4
664,0,95372.64
694,144684.03,31805.49
655,107065.31,51959.82
607,91301.72,130824.57
684,207034.96,157694.76
763,0,933.38
671,0,2560.11
592,0,12905.89
666,0,176692.87
667,0,102908.63
850,0,41291.05
622,0,119127.06
577,92472.1,126434.61
555,0,103901.35
547,127738.75,85153
613,101242.98,12493.61
672,92599.55,167336.78
624,0,186180.42
698,0,88566.9
606,82373.94,172526.9
720,141356.47,137985.69
835,0,19793.73
771,72664,107874.39
811,123365.34,171995.34
734,121898.58,61829.89
548,0,31728.35
652,103696.97,155221.05
707,0,130866.95
605,74129.18,62199.78
623,0,24255.21
686,185379.02,64679.07
525,118087.68,88120.78
657,109402.13,66463.62
730,130367.87,15142.1
816,108410.87,102908.91
484,90408.16,48170.57
728,90425.15,11597.69
730,140094.59,172450.04
477,0,184061.17
663,95439.4,21038.58
549,204017.4,109538.35
714,0,129192.55
430,137115.16,146516.86
504,134740.19,181430.91
530,0,121451.21
619,98955.87,131712.51
617,49157.09,53294.17
791,130240.33,96546.55
609,108019.27,184524.65
780,126725.25,195259.31
777,96693.66,172618.52
817,129810.6,59259.44
850,156652.13,25899.21
732,0,3749
693,130661.96,101918.96
576,0,57802.62
643,0,142454.77
757,130747.1,143829.54
569,106629.49,44114.88
772,112029.83,186948.35
576,130575.26,173629.78
608,96679.71,49133.45
794,0,178122.71
593,171740.69,20893.61
597,0,41303.29
541,100116.67,199808.1
692,120596.93,180490.53
697,0,87400.53
768,95984.69,73686.75
802,142557.11,172497.73
584,0,89286.29
614,0,180082.7
850,143644.16,22102.25
671,132129.72,76068.95
626,0,32159.46
770,183555.24,159557.28
633,91902.56,107673.35
663,156218.19,33607.72
581,93259.57,141035.65
561,168085.38,115719.08
479,107714.74,86128.21
769,117852.26,147668.64
659,0,177480.45
590,84474.62,190937.09
560,0,84531.79
437,126803.34,161133.4
661,0,185555.63
677,68806.84,33075.24
560,115141.18,39806.75
578,0,26389.92
421,90723.36,12162.76
492,151249.45,167237.94
545,0,52067.37
640,94752.49,184006.36
624,0,582.59
577,0,143274.41
704,132084.66,54474.48
523,0,121428.2
793,0,79704.12
564,45472.28,41055.71
711,0,41590.4
791,130229.71,54019.93
629,123948.85,76053.07
729,127415.85,184977.2
651,110067.71,127678.95
695,65521.2,1243.97
847,0,76326.67
704,0,145338.61
613,155736.42,57751.21
692,0,138880.24
720,118307.57,136120.29
577,0,167621.18
710,103099.17,173276.62
716,0,99661.46
410,125789.69,66333.56
584,109646.83,70240.79
792,127187.86,113553.42
605,0,690.84
486,0,98802.76
615,130385.82,130661.95
676,107787.47,116378.82
571,99325.04,186052.15
850,0,100101.06
717,123764.95,169952.82
642,128264.03,61792.76
780,86006.21,37973.13
492,57068.43,188974.81
760,103607.24,86334.64
500,99004.24,152845.99
654,0,146652.11
606,147386.72,45482.04
367,93608.28,168816.73
799,0,59297.34
434,119496.87,125848.88
719,0,76264.27
641,0,3939.87
461,0,15306.29
790,152885.77,58214.79
588,99607.37,35877.03
621,137003.68,21254.06
768,122831.58,24533.89
681,99811.44,23531.5
606,154712.58,89099.18
542,0,807.06
713,147687.24,121592.5
597,0,4700.66
635,127009.83,161909.95
599,124737.96,90389.61
496,179356.28,2919.21
759,0,99086.74
757,127320.36,163170.32
564,125175.58,72757.33
561,186788.96,73286.8
702,148556.74,146056.29
678,128644.46,167673.37
707,127476.73,146011.55
610,159561.93,103381.47
744,112419.92,83022.92
598,129991.76,46041.08
562,0,182843.24
621,0,171364.18
659,0,183399.12
722,89175.06,152883.95
606,0,50560.45
603,162390.52,54702.66
506,190353.08,78365.75
715,0,68666.63
690,0,151375.73
644,139180.97,19959.67
589,114435.47,26955.72
592,149950.19,76267.59
632,126115.6,100998.5
577,111396.97,191070.01
588,115007.08,176858.5
617,102141.9,45325.26
668,133686.52,190958.48
810,120879.73,78896.59
767,0,121964.46
718,82321.88,11144.4
589,0,144181.48
778,116474.28,32757.55
724,132352.69,80320.3
477,182491.57,185830.72
580,0,160095.31
566,120787.18,52198.84
711,130181.47,31811.44
706,88348.43,104181.78
703,0,67667.19
679,146186.28,193974.47
603,0,198055.94
598,104488.17,43249.67
836,109196.67,55218.02
687,80538.56,131305.37
704,109026.8,43117.1
605,61319.63,186655.11
516,0,33266.29
572,0,555.28
557,177822.03,150944.31
443,110939.3,72846.58
604,165413.43,35279.74
483,77805.66,2101.89
702,0,94949.84
670,175575.95,99061.75
804,124197.22,74692.06
850,0,116692.8
554,160132.75,32824.15
588,70258.88,139607.61
758,162657.64,115525.13
787,132217.45,20955.03
582,148042.97,52341.15
633,92855.02,159813.18
766,129289.98,169935.46
564,100252.18,146033.52
602,107592.89,153122.73
649,113096.41,60335.24
679,0,163757.29
639,149940.04,156648.81
790,121438.58,176471.78
565,0,5388.3
478,0,93332.64
825,148874.01,71192.82
528,68138.37,170309.19
577,110080.3,109794.31
663,0,166310.82
505,114268.85,126728.27
633,117412.35,30338.94
586,0,37935.83
850,0,25329.48
629,35549.81,49676.33
744,0,169498.61
750,136492.92,26500.29
637,123675.69,166458.41
575,139532.34,181294.39
671,178713.98,21768.21
571,0,72849.29
590,89086.31,24499.97
619,96143.47,98994.92
640,32197.64,141446.01
670,0,77864.41
737,0,115115.32
555,0,168605.96
742,0,38550.4
618,140306.38,160618.61
560,0,3701.63
654,0,88659.44
787,74483.97,44273.91
611,0,156495.39
559,0,182988.94
481,152303.66,175082.2
753,159904.79,148811.14
675,0,85901.09
748,99557.94,199255.32
610,116886.59,107973.44
580,142188.2,128028.6
624,149961.99,104610.86
709,0,69676.55
605,0,35982.42
706,0,117939.17
567,28649.64,95140.62
747,81025.6,167682.57
664,0,56562.57
711,152462.79,90305.97
609,0,109895.16
632,155519.59,1843.24
725,118851.05,102747.02
850,92899.27,97465.89
682,0,105352.55
797,75263.7,85801.77
668,147904.31,69370.05
783,106640.5,176945.96
766,90696.78,21597.2
704,175509.8,152039.67
722,0,111893.09
692,0,195074.62
584,114321.28,15959.01
644,95560.04,72628.84
598,88379.81,64157.24
733,85915.52,23860.5
615,72309.3,85687.09
850,0,179451.42
521,0,93180.09
675,0,157097.09
746,0,80344.96
770,0,26080.54
618,133844.22,31406.93
556,154872.08,32044.64
749,0,132734.87
702,116121.67,61602.42
555,107104.5,41304.44
587,71026.77,57962.41
639,0,42862.82
643,0,152992.04
600,0,91193.65
651,0,130132.41
666,0,88751.45
520,145644.05,104118.93
650,129667.77,42028.16
564,109341.87,75632.78
586,0,53710.23
617,0,13066.3
712,0,152417.97
654,87485.67,3299.01
605,0,198091.81
491,53369.13,103934.12
707,0,70403.65
638,146679.77,102179.86
683,112499.42,30375.18
815,48387,184796.84
645,68079.8,166264.89
645,160133.88,88391.97
683,66190.33,115186.97
705,0,13935.53
647,123761.68,83910.4
786,122325.58,34712.34
534,0,13871.34
602,138912.17,139494.75
695,0,140724.64
553,128524.19,20682.46
516,0,124202.26
655,0,159638.77
849,132934.89,171056.65
520,150805.17,25333.03
568,0,29372.62
695,0,38533.79
807,165969.26,156122.13
642,124495.98,57904.22
703,141559.5,31257.1
556,114756.14,193214.05
585,0,137757.69
587,155393.98,13308.2
524,0,132861.9
556,128663.81,125083.29
504,113522.64,12405.2
731,0,37697.29
651,0,105599.65
675,79035.95,142783.98
657,0,168412.07
686,141918.09,184036.47
690,107944.33,48478.47
567,0,3896.08
557,120043.13,132370.75
446,125191.69,128260.86
850,96399.31,106534.15
637,0,102515.42
499,76961.6,83643.87
622,98675.74,138906.85
684,126817.13,29995.83
612,121394.42,164081.42
813,106059.4,187976.88
850,112755.34,158171.36
795,0,155711.64
628,0,85890.75
565,145400.69,83844.79
601,72647.64,41777.9
802,0,81908.09
614,96340.81,139377.24
434,0,73562.05
522,124450.36,165786.1
550,113877.23,174921.91
599,0,120790.02
493,148667.81,56092.51
755,0,158816.03
605,111065.93,125660.99
708,0,128400.62
699,158697.61,107181.22
763,0,77203.72
743,0,129740.11
660,90044.32,187604.97
619,84651.79,184754.26
739,102128.27,63981.37
769,148846.39,192831.67
692,154953.94,70849.47
560,108883.29,27914.95
607,112070.86,173568.3
630,131354.39,9324.31
767,132746.2,26628.88
543,0,145601.8
776,125211.55,144496.07
535,0,11779.98
549,139422.37,83983.39
844,0,123318.37
586,157099.47,65481.86
583,0,47728
701,83600.24,59195.05
726,0,98060.51
829,81795.74,90106.94
749,129378.32,13549.34
743,0,113436.08
619,0,42442.21
699,99339,68297.61
749,0,80134.65
600,74430.1,96051.1
760,91241.85,80682.35
528,99092.45,111149.98
630,0,182612.38
683,100062.16,109201.43
677,98723.67,151146.67
669,0,93901.61
693,128760.32,36342.79
612,144772.69,98302.57
719,0,84972.9
702,71281.29,108747.12
755,117035.89,21862.19
514,0,121551.93
753,3768.69,177065.24
548,108913.84,140460.01
850,101100.22,35337.31
612,110615.47,193502.93
628,152143.89,32174.03
479,121797.09,5811.9
724,109798.25,149593.61
512,122403.24,37439.9
638,145860.98,142763.51
834,0,45038.74
781,0,172097.4
707,105086.74,180344.69
670,114991.45,37392.56
663,96769.04,36864.05
624,0,132418.59
598,0,60894.26
619,132725.1,143913.33
792,0,172240.27
683,0,86619.77
691,0,164074.89
765,84557.82,69039.43
508,93817.41,132468.76
637,113913.53,65316.5
667,140406.68,57164.19
575,105229.34,34397.08
744,0,177431.59
567,137891.35,142009.46
502,0,80618.47
609,0,124218.27
715,165252.52,85286.3
541,0,40889.14
850,0,107236.87
595,0,168085.97
650,122034.4,146663.43
625,0,4791.8
817,118962.58,120819.58
526,0,114539.67
850,71379.53,154000.99
598,171178.25,137980.58
613,131307.11,83343.73
709,0,82195.15
678,87099.85,149550.95
720,183135.39,197688.5
662,0,72929.96
525,0,171045.35
662,0,27731.05
770,0,126131.9
721,72535.45,103931.49
633,128137.42,147635.33
701,0,61961.57
556,115915.53,125435.47
639,0,42240.54
632,0,57942.88
456,107000.49,153419.62
729,0,189727.12
632,0,165385.55
433,152806.74,19687.99
802,92887.06,39473.63
670,0,144723.38
738,114940.67,194895.57
706,140641.26,77271.91
592,71816.74,105096.82
522,0,176780.39
746,165282.42,153786.46
651,143145.87,43612.06
494,114731.76,79479.74
753,113909.69,92320.37
671,116695.27,193201.86
696,0,126353.13
577,0,135008.92
587,0,17135.6
712,93978.96,60651.77
498,121968.11,188343.05
660,97324.91,23291.83
678,0,64443.75
530,0,287.99
559,0,137961.41
624,145155.37,72169.95
592,137222.77,39608.58
767,0,175458.21
653,114268.22,89524.83
678,0,13221.25
586,0,102889.34
550,150490.32,166468.21
643,160858.13,27149.27
612,170288.38,59601.15
674,111568.01,22026.18
657,83889.03,153059.62
724,171982.95,167313.07
500,0,12833.96
688,137624.4,197582.79
599,121159.65,4033.39
631,0,125877.22
634,0,176913.42
545,91184.01,105476.65
644,0,59172.42
690,144027.8,108731.02
711,0,175310.38
712,140170.61,38170.04
627,62092.9,105887.04
694,0,95625.03
534,0,9541.15
603,0,148516.79
808,103516.87,113907.8
723,0,164647.72
585,0,98621.04
706,0,37479.97
671,0,15846.42
597,85162.26,5104.08
646,143061.88,61937.6
801,0,170008.74
731,137388.01,165000.68
620,137712.01,76197.05
484,106901.42,118045.98
647,105603.21,157360.9
688,150679.71,196226.38
680,108300.27,44384.57
689,52016.08,72993.65
513,60515.13,124571.09
553,158584.28,43640.16
689,118812.5,31121.42
517,0,22372.78
731,0,170338.35
687,91219.29,158845.49
507,0,67926.18
468,76318.64,194783.12
682,0,176036.01
603,0,198826.03
522,111432.13,168683.57
629,150148.51,6936.27
729,38550.06,179230.23
574,119013.86,103421.91
677,111213.64,147578.26
627,71097.23,130504.49
788,109632.85,16149.13
697,148368.02,118862.08
578,148600.91,143397.14
519,71083.98,137959
632,139625.34,93702.96
679,0,172939.3
699,0,108162.13
615,81564.1,35896.09
622,0,104852.6
755,124540.28,188850.89
767,133616.39,28615.8
752,101648.5,172001.44
633,124281.84,60116.57
717,0,170528.63
585,0,189683.7
751,183613.66,49734.94
754,136186.44,121529.59
495,137682.68,71071.47
650,106005.54,142995.32
529,152310.55,13054.25
585,0,89402.54
668,134446.04,111241.37
591,142289.28,119638.85
731,0,151581.79
754,0,73881.68
650,149003.76,176902.83
588,131341.46,7034.94
712,77919.78,122547.58
691,0,161559.12
771,108309,137510.41
678,0,185366.56
719,0,182224.14
610,115462.02,42581.04
722,0,31921.95
758,122739.1,102460.84
709,0,109681.29
634,113781.5,106345.05
678,0,102472.9
633,0,36249.76
710,128284.45,32996.89
640,120591.19,195123.94
656,0,57014.43
551,166968.28,159483.76
786,0,100929.59
561,0,12513.07
807,0,74900.9
602,71667.97,137111.89
727,82729.47,60212.51
678,0,187343.4
730,0,183284.53
596,0,8125.39
686,129626.19,103220.56
684,114035.39,96885.19
797,151922.94,8877.06
658,0,147530.06
653,107751.68,33389.42
641,0,45309.24
656,101179.23,35230.61
750,0,59816.41
768,0,69080.46
568,0,143450.61
706,58571.18,40774.01
430,153058.64,99377.27
745,98270.34,133617.43
747,130788.71,101495
657,99165.84,119333.95
639,0,167682.37
704,0,152884.85
651,115636.05,70400.86
706,185932.18,65413.41
632,72549,182728.8
751,0,81442.6
767,0,144251.38
741,0,40207.06
651,121890.06,54530.51
601,99786.07,32683.88
520,0,104703.96
626,115084.53,26907.43
811,0,180591.32
730,127661.69,60905.51
604,118907.6,47777.15
499,77627.33,108222.68
754,160625.17,3554.63
716,0,78616.92
636,124266.86,100566.81
470,127974.06,183259.35
444,0,159131.21
809,0,160976.85
850,104911.35,42933.26
637,0,91291.2
512,0,52471.36
774,110646.54,108804.28
641,0,122449.18
586,126704.49,41682.3
611,0,148887.69
660,84560.04,137784.25
532,0,190573.91
557,129893.56,102076.03
730,167385.81,56307.51
535,0,49775.58
773,105858.71,4395.45
510,123070.89,28461.29
539,0,28184.7
690,0,3149.1
821,0,194273.12
687,125141.24,148537.07
557,96173.17,116378.31
532,0,6761.84
540,0,81995.92
705,0,14392.68
542,127543.11,468.94
706,0,122379.54
765,0,13228.93
529,103101.56,154002.02
714,126113.28,112777.38
582,40488.76,128528.83
609,137389.77,170122.22
518,85146.36,2803.89
791,129828.58,181918.26
747,80214.36,115241.96
565,0,129956.13
735,141796.43,45858.49
697,195238.29,131083.56
813,111348.15,46422.46
772,0,57675.88
606,0,169741.96
667,64404.26,26022.37
637,154309.67,125334.16
542,129431.36,21343.74
762,134204.67,139971.01
698,0,47455.82
850,0,55593.8
621,0,191756.54
671,116711.06,76373.38
775,0,169278.51
